website,city,addr,metro,area,country,lon,name,phone,lat,email,desc
Отсутствует,Львов,"г. Львов, ул. Тернопольская, д. 19",Отсутствует,Сиховский,Украина,50.46,На Новом Львове,8 (0322) 703-011,30.50,Отсутствует,
Отсутствует,Киев,"г. Киев, ул. Старонаводницкая, 8-а",Печерская,Печерский,Украина,50.46,Отдел готовых лекарств аптеки № 114,294-84-66,30.50,Отсутствует,
Отсутствует,Львов,"г. Львов, пл. Мицкевича, д. 8",Отсутствует,Галицкий,Украина,50.46,На Марийской площади,8 (0322) 722-052,30.50,Отсутствует,
Отсутствует,Львов,"г. Львов, ул. Чоловского, д. 2",Отсутствует,Галицкий,Украина,50.46,Мост-Польфарм,8 (0322) 971-142,30.50,Отсутствует,
Отсутствует,Львов,"г. Львов, ул. Довбуша, д. 1",Отсутствует,Галицкий,Украина,50.46,Декада-2000,"8 (0322) 979-169, (0322) 353-529",30.50,Отсутствует,
Отсутствует,Херсон,"г. Херсон, пр-кт Ушакова, 21",Отсутствует,Отсутствует,Украина,50.46,Мир здоровья плюс,(0552) 49-01-89,30.50,Отсутствует,
Отсутствует,Днепропетровск,"г. Днепропетровск, ул. Московская, 9",Вокзальная,Бабушкинский,Украина,50.46,На Московской,34-02-68,30.50,Отсутствует,
Отсутствует,Львов,"г. Львов, ул. Лепкого Богдана, д. 11",Отсутствует,Галицкий,Украина,50.46,Мелиса,8 (0322) 724-955,30.50,Отсутствует,
Отсутствует,Черкассы,"г. Черкассы, пр-т Химиков, д. 45",Отсутствует,Приднепровский,Украина,50.46,Межбольничная аптека управления охраны здоровья,(0472) 641-100,30.50,Отсутствует,
Отсутствует,Ивано-Франковск,"г. Ивано-Франковск, ул. Матейка, д. 4",Отсутствует,Отсутствует,Украина,50.46,Меди-шаг лечебный центр аптечный киоск №3,(03422) 4 43 64,30.50,Отсутствует,
Отсутствует,Львов,"г. Львов, ул. Городоцкая, д. 218",Отсутствует,Франковский,Украина,50.46,Аптека №224,8 (0322) 623-700,30.50,Отсутствует,
Отсутствует,Ивано-Франковск,"г. Ивано-Франковск, ул. Черновола, д. 47",Отсутствует,Отсутствует,Украина,50.46,Меди-шаг лечебный центр аптечный киоск №1,(03422) 4 43 64,30.50,Отсутствует,
Отсутствует,Ивано-Франковск,"г. Ивано-Франковск, ул. Сечевых Стрелков, д. 46",Отсутствует,Отсутствует,Украина,50.46,Меди-шаг лечебный центр аптечный киоск № 2,(03422) 4 43 64,30.50,Отсутствует,
Отсутствует,Чернигов,"г. Чернигов, ул. Доценко, 2",Отсутствует,Деснянский,Украина,50.46,Мед-Сервис Аптека (Круглосуточная аптека),95-57-48,30.50,Отсутствует,
Отсутствует,Харьков,"г. Харьков, ул. Сумская, 73",Научная,Киевский,Украина,50.46,Маячок,754 63 54,30.50,Отсутствует,
Отсутствует,Львов,"г. Львов, пл. Липневая, д. 4",Отсутствует,Галицкий,Украина,50.46,Марта,8 (0322) 352-560,30.50,Отсутствует,
Отсутствует,Львов,"г. Львов, ул. Нежинская, д. 16",Отсутствует,Лычаковский,Украина,50.46,Маркет-Универсал,"8 (0322) 761-608, (0322) 971-760",30.50,Отсутствует,
Отсутствует,Львов,"г. Львов, ул. Петлюры Сымона, д. 36",Отсутствует,Франковский,Украина,50.46,Любысток,8 (0322) 633-410,30.50,Отсутствует,
Отсутствует,Днепропетровск,"г. Днепропетровск, площадь Октябрьская, 14-Д",Вокзальная,Кировский,Украина,50.46,Мечниковская,372-80-16,30.50,Отсутствует,
